,index,Unnamed: 0,name,nameLabel,education,educationLabel,countryLabel,isTrue,Questions,Statements,Group
147,3920,4047,Q103655,Julia Bonk,Q158158,TU Dresden,Germany,1,Did Julia Bonk attend TU Dresden?,Julia Bonk attended TU Dresden.,60
148,3930,4057,Q103666,Joachim Pfeiffer,Q1622151,Hochschule der Deutschen Bundesbank,Germany,0,Did Joachim Pfeiffer attend Hochschule der Deutschen Bundesbank?,Joachim Pfeiffer attended Hochschule der Deutschen Bundesbank.,61
149,3926,4053,Q103666,Joachim Pfeiffer,Q122453,University of Stuttgart,Germany,1,Did Joachim Pfeiffer attend University of Stuttgart?,Joachim Pfeiffer attended University of Stuttgart.,61
150,3937,4064,Q103680,Bernhard Mann,Q1622115,Kempten University of Applied Sciences,Germany,0,Did Bernhard Mann attend Kempten University of Applied Sciences?,Bernhard Mann attended Kempten University of Applied Sciences.,62
151,3940,4067,Q103680,Bernhard Mann,Q1109249,Collegium Ludgerianum,Germany,0,Did Bernhard Mann attend Collegium Ludgerianum?,Bernhard Mann attended Collegium Ludgerianum.,62
152,3939,4066,Q103680,Bernhard Mann,Q2496174,University of Vechta,Germany,0,Did Bernhard Mann attend University of Vechta?,Bernhard Mann attended University of Vechta.,62
153,3938,4065,Q103680,Bernhard Mann,Q687017,FernUniversität in Hagen,Germany,0,Did Bernhard Mann attend FernUniversität in Hagen?,Bernhard Mann attended FernUniversität in Hagen.,62
154,3932,4059,Q103680,Bernhard Mann,Q833822,University of Kassel,Germany,1,Did Bernhard Mann attend University of Kassel?,Bernhard Mann attended University of Kassel.,62
155,3933,4060,Q103680,Bernhard Mann,Q152171,University of Bonn,Germany,1,Did Bernhard Mann attend University of Bonn?,Bernhard Mann attended University of Bonn.,62
156,3934,4061,Q103680,Bernhard Mann,Q40025,University of Erlangen–Nuremberg,Germany,1,Did Bernhard Mann attend University of Erlangen–Nuremberg?,Bernhard Mann attended University of Erlangen–Nuremberg.,62
157,3935,4062,Q103680,Bernhard Mann,Q835440,University of Konstanz,Germany,1,Did Bernhard Mann attend University of Konstanz?,Bernhard Mann attended University of Konstanz.,62
158,3945,4072,Q103710,Oliver Krischer,Q1109165,Collegium Albertinum,Germany,0,Did Oliver Krischer attend Collegium Albertinum?,Oliver Krischer attended Collegium Albertinum.,63
159,3941,4068,Q103710,Oliver Krischer,Q273263,RWTH Aachen University,Germany,1,Did Oliver Krischer attend RWTH Aachen University?,Oliver Krischer attended RWTH Aachen University.,63
160,27044,27633,Q1037241,Carl C. Perkins,Q54954534,Princeton University Department of History,United States of America,0,Did Carl C. Perkins attend Princeton University Department of History?,Carl C. Perkins attended Princeton University Department of History.,64
161,27039,27628,Q1037241,Carl C. Perkins,Q1317143,University of Louisville,United States of America,1,Did Carl C. Perkins attend University of Louisville?,Carl C. Perkins attended University of Louisville.,64
162,3952,4079,Q103764,Jutta Steinruck,Q2120205,University of Education Schwaebisch Gmuend,Germany,0,Did Jutta Steinruck attend University of Education Schwaebisch Gmuend?,Jutta Steinruck attended University of Education Schwaebisch Gmuend.,65
163,3947,4074,Q103764,Jutta Steinruck,Q1262608,Duale Hochschule Baden-Württemberg Mannheim,Germany,1,Did Jutta Steinruck attend Duale Hochschule Baden-Württemberg Mannheim?,Jutta Steinruck attended Duale Hochschule Baden-Württemberg Mannheim.,65
164,3955,4082,Q103819,Stefan Sarrach,Q122870890,"GISMA Business School, Campus Potsdam",Germany,0,"Did Stefan Sarrach attend GISMA Business School, Campus Potsdam?","Stefan Sarrach attended GISMA Business School, Campus Potsdam.",66
165,3953,4080,Q103819,Stefan Sarrach,Q149481,European University Viadrina,Germany,1,Did Stefan Sarrach attend European University Viadrina?,Stefan Sarrach attended European University Viadrina.,66
166,3964,4091,Q103855,Uwe Barth,Q16320336,Medizinische Hochschule Brandenburg Theodor Fontane,Germany,0,Did Uwe Barth attend Medizinische Hochschule Brandenburg Theodor Fontane?,Uwe Barth attended Medizinische Hochschule Brandenburg Theodor Fontane.,67
167,3959,4086,Q103855,Uwe Barth,Q154561,University of Jena,Germany,1,Did Uwe Barth attend University of Jena?,Uwe Barth attended University of Jena.,67
168,27279,27873,Q1038599,Carl Haglund,Q578326,University of Jyväskylä,Finland,0,Did Carl Haglund attend University of Jyväskylä?,Carl Haglund attended University of Jyväskylä.,68
169,27278,27872,Q1038599,Carl Haglund,Q1558586,Hanken School of Economics,Finland,1,Did Carl Haglund attend Hanken School of Economics?,Carl Haglund attended Hanken School of Economics.,68
170,3966,4093,Q103861,Christian Ahrendt,Q1671056,Frederick's University of Bützow,Germany,0,Did Christian Ahrendt attend Frederick's University of Bützow?,Christian Ahrendt attended Frederick's University of Bützow.,69
171,3965,4092,Q103861,Christian Ahrendt,Q156725,University of Hamburg,Germany,1,Did Christian Ahrendt attend University of Hamburg?,Christian Ahrendt attended University of Hamburg.,69
172,3972,4099,Q103972,Filiz Polat,Q666828,Bard College Berlin,Germany,0,Did Filiz Polat attend Bard College Berlin?,Filiz Polat attended Bard College Berlin.,70
173,3971,4098,Q103972,Filiz Polat,Q50662,Goethe University Frankfurt,Germany,1,Did Filiz Polat attend Goethe University Frankfurt?,Filiz Polat attended Goethe University Frankfurt.,70
174,27584,28189,Q1040479,Carl Schlyter,Q5060008,Center on Contemporary Conflict,United States of America,0,Did Carl Schlyter attend Center on Contemporary Conflict?,Carl Schlyter attended Center on Contemporary Conflict.,71
175,27588,28193,Q1040479,Carl Schlyter,Q7310359,Reinhardt University,United States of America,0,Did Carl Schlyter attend Reinhardt University?,Carl Schlyter attended Reinhardt University.,71
176,27583,28188,Q1040479,Carl Schlyter,Q854280,Royal Institute of Technology,Sweden,1,Did Carl Schlyter attend Royal Institute of Technology?,Carl Schlyter attended Royal Institute of Technology.,71
177,27582,28187,Q1040479,Carl Schlyter,Q590643,Miami University,United States of America,1,Did Carl Schlyter attend Miami University?,Carl Schlyter attended Miami University.,71
178,27591,28196,Q1042708,Carlos Ayala Vargas,Q1473677,University of Santiago de Compostela,Spain,0,Did Carlos Ayala Vargas attend University of Santiago de Compostela?,Carlos Ayala Vargas attended University of Santiago de Compostela.,72
179,27589,28194,Q1042708,Carlos Ayala Vargas,Q1247135,Carlos III University of Madrid,Spain,1,Did Carlos Ayala Vargas attend Carlos III University of Madrid?,Carlos Ayala Vargas attended Carlos III University of Madrid.,72
180,27864,28473,Q1043109,Carlos Ocariz,Q24960119,Universidad Valle del Momboy,Venezuela,0,Did Carlos Ocariz attend Universidad Valle del Momboy?,Carlos Ocariz attended Universidad Valle del Momboy.,73
181,27860,28468,Q1043109,Carlos Ocariz,Q7894286,Universidad Metropolitana,Venezuela,1,Did Carlos Ocariz attend Universidad Metropolitana?,Carlos Ocariz attended Universidad Metropolitana.,73
182,4038,4169,Q104434,Ulrike Höfken,Q224514,Hochschule Hannover,Germany,0,Did Ulrike Höfken attend Hochschule Hannover?,Ulrike Höfken attended Hochschule Hannover.,74
183,4034,4165,Q104434,Ulrike Höfken,Q152171,University of Bonn,Germany,1,Did Ulrike Höfken attend University of Bonn?,Ulrike Höfken attended University of Bonn.,74
184,27867,28476,Q1045488,Carsten Biesok,Q812777,BBW University of Applied Sciences,Germany,0,Did Carsten Biesok attend BBW University of Applied Sciences?,Carsten Biesok attended BBW University of Applied Sciences.,75
185,27865,28474,Q1045488,Carsten Biesok,Q152838,University of Göttingen,Germany,1,Did Carsten Biesok attend University of Göttingen?,Carsten Biesok attended University of Göttingen.,75
186,27872,28481,Q1045606,Carsten Linnemann,Q591905,Ulm School of Design,Germany,0,Did Carsten Linnemann attend Ulm School of Design?,Carsten Linnemann attended Ulm School of Design.,76
187,27871,28480,Q1045606,Carsten Linnemann,Q159630,Chemnitz University of Technology,Germany,1,Did Carsten Linnemann attend Chemnitz University of Technology?,Carsten Linnemann attended Chemnitz University of Technology.,76
188,27879,28488,Q1045675,Carsten Sieling,Q113633597,University of Koblenz,Germany,0,Did Carsten Sieling attend University of Koblenz?,Carsten Sieling attended University of Koblenz.,77
189,27880,28489,Q1045675,Carsten Sieling,Q1503440,Technische Hochschule Nuremberg Georg Simon Ohm,Germany,0,Did Carsten Sieling attend Technische Hochschule Nuremberg Georg Simon Ohm?,Carsten Sieling attended Technische Hochschule Nuremberg Georg Simon Ohm.,77
190,27877,28486,Q1045675,Carsten Sieling,Q1573181,Hamburger Universität für Wirtschaft und Politik,Germany,1,Did Carsten Sieling attend Hamburger Universität für Wirtschaft und Politik?,Carsten Sieling attended Hamburger Universität für Wirtschaft und Politik.,77
191,27878,28487,Q1045675,Carsten Sieling,Q500692,University of Bremen,Germany,1,Did Carsten Sieling attend University of Bremen?,Carsten Sieling attended University of Bremen.,77
192,27889,28498,Q1045973,Baurzhan Mukhamedzhanov,Q4126490,East Kazakhstan State University,Soviet Union,0,Did Baurzhan Mukhamedzhanov attend East Kazakhstan State University?,Baurzhan Mukhamedzhanov attended East Kazakhstan State University.,78
193,27884,28493,Q1045973,Baurzhan Mukhamedzhanov,Q427677,Al-Farabi Kazakh National University,Kazakhstan,1,Did Baurzhan Mukhamedzhanov attend Al-Farabi Kazakh National University?,Baurzhan Mukhamedzhanov attended Al-Farabi Kazakh National University.,78
194,27895,28504,Q1046003,Berik Imashev,Q4412445,Northeastern State University,Russia,0,Did Berik Imashev attend Northeastern State University?,Berik Imashev attended Northeastern State University.,79
195,27890,28499,Q1046003,Berik Imashev,Q13164,Moscow State University,Russia,1,Did Berik Imashev attend Moscow State University?,Berik Imashev attended Moscow State University.,79
196,27897,28506,Q1046021,Ermukhamet Ertysbayev,Q1094873,Sakhalin State University,Soviet Union,0,Did Ermukhamet Ertysbayev attend Sakhalin State University?,Ermukhamet Ertysbayev attended Sakhalin State University.,80
197,27896,28505,Q1046021,Ermukhamet Ertysbayev,Q920456,Karaganda State University,Soviet Union,1,Did Ermukhamet Ertysbayev attend Karaganda State University?,Ermukhamet Ertysbayev attended Karaganda State University.,80
198,4043,4174,Q104622,Tawakkol Karman,Q1027657,Oikos University,United States of America,0,Did Tawakkol Karman attend Oikos University?,Tawakkol Karman attended Oikos University.,81
199,4044,4175,Q104622,Tawakkol Karman,Q7060311,Northwestern Health Sciences University,United States of America,0,Did Tawakkol Karman attend Northwestern Health Sciences University?,Tawakkol Karman attended Northwestern Health Sciences University.,81
200,4045,4176,Q104622,Tawakkol Karman,Q5738694,Heritage Baptist College and Heritage Theological Seminary,Canada,0,Did Tawakkol Karman attend Heritage Baptist College and Heritage Theological Seminary?,Tawakkol Karman attended Heritage Baptist College and Heritage Theological Seminary.,81
201,4040,4171,Q104622,Tawakkol Karman,Q640694,University of Alberta,Canada,1,Did Tawakkol Karman attend University of Alberta?,Tawakkol Karman attended University of Alberta.,81
202,4041,4172,Q104622,Tawakkol Karman,Q15143,University of Massachusetts Lowell,United States of America,1,Did Tawakkol Karman attend University of Massachusetts Lowell?,Tawakkol Karman attended University of Massachusetts Lowell.,81
203,4042,4173,Q104622,Tawakkol Karman,Q4115304,Sanaa University,Yemen,1,Did Tawakkol Karman attend Sanaa University?,Tawakkol Karman attended Sanaa University.,81
204,28042,28655,Q1046372,Džamila Stehlíková,Q670649,Irkutsk State University,Russia,0,Did Džamila Stehlíková attend Irkutsk State University?,Džamila Stehlíková attended Irkutsk State University.,82
205,28040,28653,Q1046372,Džamila Stehlíková,Q1962613,I.M. Sechenov First Moscow State Medical University,Russia,1,Did Džamila Stehlíková attend I.M. Sechenov First Moscow State Medical University?,Džamila Stehlíková attended I.M. Sechenov First Moscow State Medical University.,82
206,4052,4183,Q104705,Umaru Musa Yar'Adua,Q653638,Babcock University,Nigeria,0,Did Umaru Musa Yar'Adua attend Babcock University?,Umaru Musa Yar'Adua attended Babcock University.,83
207,4048,4179,Q104705,Umaru Musa Yar'Adua,Q401034,Ahmadu Bello University,Nigeria,1,Did Umaru Musa Yar'Adua attend Ahmadu Bello University?,Umaru Musa Yar'Adua attended Ahmadu Bello University.,83
208,4056,4187,Q104706,Gerhard Schick,Q1391181,Hochschule Bielefeld - University of Applied Sciences and Arts,Germany,0,Did Gerhard Schick attend Hochschule Bielefeld - University of Applied Sciences and Arts?,Gerhard Schick attended Hochschule Bielefeld - University of Applied Sciences and Arts.,84
209,4054,4185,Q104706,Gerhard Schick,Q153987,University of Freiburg,Germany,1,Did Gerhard Schick attend University of Freiburg?,Gerhard Schick attended University of Freiburg.,84
210,28048,28661,Q1047146,Casey Cagle,Q7896583,University of Washington Tacoma,United States of America,0,Did Casey Cagle attend University of Washington Tacoma?,Casey Cagle attended University of Washington Tacoma.,85
211,28046,28659,Q1047146,Casey Cagle,Q624959,Georgia Southern University,United States of America,1,Did Casey Cagle attend Georgia Southern University?,Casey Cagle attended Georgia Southern University.,85
212,28054,28667,Q1047419,José Guadalupe Osuna Millán,Q62565621,"Biblioteca, Instituto de Física, UASLP",Mexico,0,"Did José Guadalupe Osuna Millán attend Biblioteca, Instituto de Física, UASLP?","José Guadalupe Osuna Millán attended Biblioteca, Instituto de Física, UASLP.",86
213,28055,28668,Q1047419,José Guadalupe Osuna Millán,Q5397468,Escuela Normal Miguel F. Martínez,Mexico,0,Did José Guadalupe Osuna Millán attend Escuela Normal Miguel F. Martínez?,José Guadalupe Osuna Millán attended Escuela Normal Miguel F. Martínez.,86
214,28052,28665,Q1047419,José Guadalupe Osuna Millán,Q1539696,National Polytechnic Institute,Mexico,1,Did José Guadalupe Osuna Millán attend National Polytechnic Institute?,José Guadalupe Osuna Millán attended National Polytechnic Institute.,86
215,28053,28666,Q1047419,José Guadalupe Osuna Millán,Q4826824,Autonomous University of Baja California,Mexico,1,Did José Guadalupe Osuna Millán attend Autonomous University of Baja California?,José Guadalupe Osuna Millán attended Autonomous University of Baja California.,86
216,28064,28677,Q1048498,Nicu Ceaușescu,Q28726216,Bogdan Voda University,Romania,0,Did Nicu Ceaușescu attend Bogdan Voda University?,Nicu Ceaușescu attended Bogdan Voda University.,87
217,28059,28672,Q1048498,Nicu Ceaușescu,Q608338,University of Bucharest,Romania,1,Did Nicu Ceaușescu attend University of Bucharest?,Nicu Ceaușescu attended University of Bucharest.,87
218,4061,4192,Q104875,Susanne Gaschke,Q574571,University of Regensburg,Germany,0,Did Susanne Gaschke attend University of Regensburg?,Susanne Gaschke attended University of Regensburg.,88
219,4060,4191,Q104875,Susanne Gaschke,Q156737,University of Kiel,Germany,1,Did Susanne Gaschke attend University of Kiel?,Susanne Gaschke attended University of Kiel.,88
220,28070,28683,Q1048885,Bogdan Golik,Q9143098,The University School of Physical Education in Krakow,Poland,0,Did Bogdan Golik attend The University School of Physical Education in Krakow?,Bogdan Golik attended The University School of Physical Education in Krakow.,89
221,28065,28678,Q1048885,Bogdan Golik,Q4121030,Wrocław University of Environmental and Life Sciences,Poland,1,Did Bogdan Golik attend Wrocław University of Environmental and Life Sciences?,Bogdan Golik attended Wrocław University of Environmental and Life Sciences.,89
