,index,Unnamed: 0,name,nameLabel,education,educationLabel,countryLabel,isTrue,Questions,Statements,Group
154,318,331,Q57343,Pierre Nkurunziza,Q650982,National University of Rwanda,Rwanda,1,Did Pierre Nkurunziza attend National University of Rwanda?,Pierre Nkurunziza attended National University of Rwanda.,51
155,319,332,Q57343,Pierre Nkurunziza,Q719925,Université du Burundi,Burundi,1,Did Pierre Nkurunziza attend Université du Burundi?,Pierre Nkurunziza attended Université du Burundi.,51
156,326,339,Q4414,Faure Essozimna Gnassingbé,Q3577729,École cathédrale de Paris,France,0,Did Faure Essozimna Gnassingbé attend École cathédrale de Paris?,Faure Essozimna Gnassingbé attended École cathédrale de Paris.,52
157,325,338,Q4414,Faure Essozimna Gnassingbé,Q1546437,Paris Dauphine University,France,1,Did Faure Essozimna Gnassingbé attend Paris Dauphine University?,Faure Essozimna Gnassingbé attended Paris Dauphine University.,52
158,331,345,Q4631,Mohamed Morsi,Q1278210,Eastern Mennonite University,United States of America,0,Did Mohamed Morsi attend Eastern Mennonite University?,Mohamed Morsi attended Eastern Mennonite University.,53
159,330,344,Q4631,Mohamed Morsi,Q4614,University of Southern California,United States of America,1,Did Mohamed Morsi attend University of Southern California?,Mohamed Morsi attended University of Southern California.,53
160,337,351,Q4837,Maciej Zieliński,Q7404130,Salem University,United States of America,0,Did Maciej Zieliński attend Salem University?,Maciej Zieliński attended Salem University.,54
161,336,350,Q4837,Maciej Zieliński,Q1439629,Providence College,United States of America,1,Did Maciej Zieliński attend Providence College?,Maciej Zieliński attended Providence College.,54
162,343,357,Q1464,Benigno Aquino III,Q7227048,"Polytechnic University of the Philippines, General Luna",Philippines,0,"Did Benigno Aquino III attend Polytechnic University of the Philippines, General Luna?","Benigno Aquino III attended Polytechnic University of the Philippines, General Luna.",55
163,342,356,Q1464,Benigno Aquino III,Q533235,Ateneo de Manila University,Philippines,1,Did Benigno Aquino III attend Ateneo de Manila University?,Benigno Aquino III attended Ateneo de Manila University.,55
164,349,363,Q2540,Christian Wulff,Q1310061,Karlsruhe University of Education,Germany,0,Did Christian Wulff attend Karlsruhe University of Education?,Christian Wulff attended Karlsruhe University of Education.,56
165,348,362,Q2540,Christian Wulff,Q702499,Osnabrück University,Germany,1,Did Christian Wulff attend Osnabrück University?,Christian Wulff attended Osnabrück University.,56
166,355,369,Q2866,Alexander Lukashenko,Q2005698,Academy of Public Administration,Belarus,0,Did Alexander Lukashenko attend Academy of Public Administration?,Alexander Lukashenko attended Academy of Public Administration.,57
167,354,368,Q2866,Alexander Lukashenko,Q2858236,Mogilev State A. Kuleshov University,Belarus,1,Did Alexander Lukashenko attend Mogilev State A. Kuleshov University?,Alexander Lukashenko attended Mogilev State A. Kuleshov University.,57
168,361,375,Q3271,Todd Russell Platts,Q7588932,St. John Vianney Seminary,United States of America,0,Did Todd Russell Platts attend St. John Vianney Seminary?,Todd Russell Platts attended St. John Vianney Seminary.,58
169,360,374,Q3271,Todd Russell Platts,Q7498066,Shippensburg University of Pennsylvania,United States of America,1,Did Todd Russell Platts attend Shippensburg University of Pennsylvania?,Todd Russell Platts attended Shippensburg University of Pennsylvania.,58
170,367,381,Q3275,David Cairns,Q1701329,Papieskie Kolegium Polskie w Rzymie,Italy,0,Did David Cairns attend Papieskie Kolegium Polskie w Rzymie?,David Cairns attended Papieskie Kolegium Polskie w Rzymie.,59
171,366,380,Q3275,David Cairns,Q467025,Pontifical Gregorian University,Italy,1,Did David Cairns attend Pontifical Gregorian University?,David Cairns attended Pontifical Gregorian University.,59
172,374,388,Q8781,Henrique Capriles Radonski,Q2317220,St. Anthony-on-Hudson Seminary,United States of America,0,Did Henrique Capriles Radonski attend St. Anthony-on-Hudson Seminary?,Henrique Capriles Radonski attended St. Anthony-on-Hudson Seminary.,60
173,375,389,Q8781,Henrique Capriles Radonski,Q7975162,Waukesha County Technical College,United States of America,0,Did Henrique Capriles Radonski attend Waukesha County Technical College?,Henrique Capriles Radonski attended Waukesha County Technical College.,60
174,372,386,Q8781,Henrique Capriles Radonski,Q49088,Columbia University,United States of America,1,Did Henrique Capriles Radonski attend Columbia University?,Henrique Capriles Radonski attended Columbia University.,60
175,373,387,Q8781,Henrique Capriles Radonski,Q4760155,Andrés Bello Catholic University,Venezuela,1,Did Henrique Capriles Radonski attend Andrés Bello Catholic University?,Henrique Capriles Radonski attended Andrés Bello Catholic University.,60
176,380,394,Q8863,Klaus Wowereit,Q459724,Mainz University of Applied Sciences,Germany,0,Did Klaus Wowereit attend Mainz University of Applied Sciences?,Klaus Wowereit attended Mainz University of Applied Sciences.,61
177,379,393,Q8863,Klaus Wowereit,Q153006,Free University Berlin,Germany,1,Did Klaus Wowereit attend Free University Berlin?,Klaus Wowereit attended Free University Berlin.,61
178,386,400,Q9488,Sachin Tendulkar,Q5061959,Central University of Jharkhand,India,0,Did Sachin Tendulkar attend Central University of Jharkhand?,Sachin Tendulkar attended Central University of Jharkhand.,62
179,385,399,Q9488,Sachin Tendulkar,Q6416211,Kirti M.Doongursee College,India,1,Did Sachin Tendulkar attend Kirti M.Doongursee College?,Sachin Tendulkar attended Kirti M.Doongursee College.,62
180,393,407,Q5015,Mette Frederiksen,Q18085282,SDU Kolding,Denmark,0,Did Mette Frederiksen attend SDU Kolding?,Mette Frederiksen attended SDU Kolding.,63
181,394,408,Q5015,Mette Frederiksen,Q5412483,European Cross Media Academy,Denmark,0,Did Mette Frederiksen attend European Cross Media Academy?,Mette Frederiksen attended European Cross Media Academy.,63
182,391,405,Q5015,Mette Frederiksen,Q601956,Aalborg University,Denmark,1,Did Mette Frederiksen attend Aalborg University?,Mette Frederiksen attended Aalborg University.,63
183,392,406,Q5015,Mette Frederiksen,Q186285,University of Copenhagen,Denmark,1,Did Mette Frederiksen attend University of Copenhagen?,Mette Frederiksen attended University of Copenhagen.,63
184,399,414,Q5028,Britta Thomsen,Q4583570,Department of Information Studies,Denmark,0,Did Britta Thomsen attend Department of Information Studies?,Britta Thomsen attended Department of Information Studies.,64
185,398,412,Q5028,Britta Thomsen,Q924265,Aarhus University,Denmark,1,Did Britta Thomsen attend Aarhus University?,Britta Thomsen attended Aarhus University.,64
186,406,421,Q5444,Pietro Mennea,Q532822,University of Sassari,Italy,0,Did Pietro Mennea attend University of Sassari?,Pietro Mennea attended University of Sassari.,65
187,407,422,Q5444,Pietro Mennea,Q4652446,Graduate School of Health Economics and Management,Italy,0,Did Pietro Mennea attend Graduate School of Health Economics and Management?,Pietro Mennea attended Graduate School of Health Economics and Management.,65
188,408,423,Q5444,Pietro Mennea,Q118917962,Faculty of Theology of the Pontifical Salesian University,Italy,0,Did Pietro Mennea attend Faculty of Theology of the Pontifical Salesian University?,Pietro Mennea attended Faculty of Theology of the Pontifical Salesian University.,65
189,403,418,Q5444,Pietro Mennea,Q1236136,University of Bari,Italy,1,Did Pietro Mennea attend University of Bari?,Pietro Mennea attended University of Bari.,65
190,404,419,Q5444,Pietro Mennea,Q1633215,University of Salerno,Italy,1,Did Pietro Mennea attend University of Salerno?,Pietro Mennea attended University of Salerno.,65
191,405,420,Q5444,Pietro Mennea,Q2261128,D'Annunzio University of Chieti–Pescara,Italy,1,Did Pietro Mennea attend D'Annunzio University of Chieti–Pescara?,Pietro Mennea attended D'Annunzio University of Chieti–Pescara.,65
192,412,427,Q5819,José Bové,Q119996846,petit séminaire de Saint-Sulpice-la-Pointe,France,0,Did José Bové attend petit séminaire de Saint-Sulpice-la-Pointe?,José Bové attended petit séminaire de Saint-Sulpice-la-Pointe.,66
193,411,426,Q5819,José Bové,Q13342,Bordeaux Montaigne University,France,1,Did José Bové attend Bordeaux Montaigne University?,José Bové attended Bordeaux Montaigne University.,66
194,418,433,Q5829,Jean-Luc Mélenchon,Q3365251,Paris Centre Universités,France,0,Did Jean-Luc Mélenchon attend Paris Centre Universités?,Jean-Luc Mélenchon attended Paris Centre Universités.,67
195,417,432,Q5829,Jean-Luc Mélenchon,Q829449,University of Franche-Comté,France,1,Did Jean-Luc Mélenchon attend University of Franche-Comté?,Jean-Luc Mélenchon attended University of Franche-Comté.,67
196,425,440,Q7711,Jean-Marc Ayrault,Q2418970,Reutlingen School of Theology,Germany,0,Did Jean-Marc Ayrault attend Reutlingen School of Theology?,Jean-Marc Ayrault attended Reutlingen School of Theology.,68
197,426,442,Q7711,Jean-Marc Ayrault,Q120531430,petit séminaire de Beaucaire,France,0,Did Jean-Marc Ayrault attend petit séminaire de Beaucaire?,Jean-Marc Ayrault attended petit séminaire de Beaucaire.,68
198,423,438,Q7711,Jean-Marc Ayrault,Q161976,University of Würzburg,Germany,1,Did Jean-Marc Ayrault attend University of Würzburg?,Jean-Marc Ayrault attended University of Würzburg.,68
199,424,439,Q7711,Jean-Marc Ayrault,Q259388,University of Nantes,France,1,Did Jean-Marc Ayrault attend University of Nantes?,Jean-Marc Ayrault attended University of Nantes.,68
200,432,448,Q7747,Vladimir Putin,Q13416757,Primorskaya State Academy of Agriculture,Russia,0,Did Vladimir Putin attend Primorskaya State Academy of Agriculture?,Vladimir Putin attended Primorskaya State Academy of Agriculture.,69
201,433,449,Q7747,Vladimir Putin,Q18289124,French University College in Moscow,Russia,0,Did Vladimir Putin attend French University College in Moscow?,Vladimir Putin attended French University College in Moscow.,69
202,434,450,Q7747,Vladimir Putin,Q13416753,Ryazan State Agrotechnological University,Russia,0,Did Vladimir Putin attend Ryazan State Agrotechnological University?,Vladimir Putin attended Ryazan State Agrotechnological University.,69
203,429,445,Q7747,Vladimir Putin,Q2387574,FSB Academy,Russia,1,Did Vladimir Putin attend FSB Academy?,Vladimir Putin attended FSB Academy.,69
204,430,446,Q7747,Vladimir Putin,Q1978570,Academy of Foreign Intelligence,Russia,1,Did Vladimir Putin attend Academy of Foreign Intelligence?,Vladimir Putin attended Academy of Foreign Intelligence.,69
205,431,447,Q7747,Vladimir Putin,Q27621,Saint Petersburg State University,Russia,1,Did Vladimir Putin attend Saint Petersburg State University?,Vladimir Putin attended Saint Petersburg State University.,69
206,438,454,Q8015,Artur Mas,Q766962,University of Cantabria,Spain,0,Did Artur Mas attend University of Cantabria?,Artur Mas attended University of Cantabria.,70
207,437,453,Q8015,Artur Mas,Q219615,University of Barcelona,Spain,1,Did Artur Mas attend University of Barcelona?,Artur Mas attended University of Barcelona.,70
208,444,460,Q8440,Hugo Chávez,Q5421133,National Experimental Security University,Venezuela,0,Did Hugo Chávez attend National Experimental Security University?,Hugo Chávez attended National Experimental Security University.,71
209,443,459,Q8440,Hugo Chávez,Q3234085,Military Academy of the Bolivarian Army,Venezuela,1,Did Hugo Chávez attend Military Academy of the Bolivarian Army?,Hugo Chávez attended Military Academy of the Bolivarian Army.,71
210,451,467,Q15023,CY Leung,Q5025499,Cambridge Programme for Sustainability Leadership,United Kingdom,0,Did CY Leung attend Cambridge Programme for Sustainability Leadership?,CY Leung attended Cambridge Programme for Sustainability Leadership.,72
211,452,468,Q15023,CY Leung,Q10930950,Tarim University,People's Republic of China,0,Did CY Leung attend Tarim University?,CY Leung attended Tarim University.,72
212,449,465,Q15023,CY Leung,Q1187271,Hong Kong Polytechnic University,People's Republic of China,1,Did CY Leung attend Hong Kong Polytechnic University?,CY Leung attended Hong Kong Polytechnic University.,72
213,450,466,Q15023,CY Leung,Q2002520,University of the West of England,United Kingdom,1,Did CY Leung attend University of the West of England?,CY Leung attended University of the West of England.,72
214,457,473,Q15031,Xi Jinping,Q5123484,City University of Macau,People's Republic of China,0,Did Xi Jinping attend City University of Macau?,Xi Jinping attended City University of Macau.,73
215,456,472,Q15031,Xi Jinping,Q16955,Tsinghua University,People's Republic of China,1,Did Xi Jinping attend Tsinghua University?,Xi Jinping attended Tsinghua University.,73
216,464,480,Q15048,Elio Di Rupo,Q2005895,American College of the Immaculate Conception,Belgium,0,Did Elio Di Rupo attend American College of the Immaculate Conception?,Elio Di Rupo attended American College of the Immaculate Conception.,74
217,465,482,Q15048,Elio Di Rupo,Q833670,Katholieke Universiteit Leuven,Belgium,0,Did Elio Di Rupo attend Katholieke Universiteit Leuven?,Elio Di Rupo attended Katholieke Universiteit Leuven.,74
218,462,478,Q15048,Elio Di Rupo,Q1742161,University of Mons,Belgium,1,Did Elio Di Rupo attend University of Mons?,Elio Di Rupo attended University of Mons.,74
219,463,479,Q15048,Elio Di Rupo,Q2230156,University of Mons-Hainaut,Belgium,1,Did Elio Di Rupo attend University of Mons-Hainaut?,Elio Di Rupo attended University of Mons-Hainaut.,74
220,469,486,Q15542,Jefferson Pérez,Q7210143,Politecnica Salesiana University,Ecuador,0,Did Jefferson Pérez attend Politecnica Salesiana University?,Jefferson Pérez attended Politecnica Salesiana University.,75
221,468,485,Q15542,Jefferson Pérez,Q6156840,Universidad del Azuay,Ecuador,1,Did Jefferson Pérez attend Universidad del Azuay?,Jefferson Pérez attended Universidad del Azuay.,75
222,475,493,Q15849,José Manuel Durão Barroso,Q8012588,William Howard Taft University,United States of America,0,Did José Manuel Durão Barroso attend William Howard Taft University?,José Manuel Durão Barroso attended William Howard Taft University.,76
223,476,494,Q15849,José Manuel Durão Barroso,Q7352053,Roberts Wesleyan University,United States of America,0,Did José Manuel Durão Barroso attend Roberts Wesleyan University?,José Manuel Durão Barroso attended Roberts Wesleyan University.,76
224,473,491,Q15849,José Manuel Durão Barroso,Q333886,Georgetown University,United States of America,1,Did José Manuel Durão Barroso attend Georgetown University?,José Manuel Durão Barroso attended Georgetown University.,76
